agent_id,quarter_initial,income_initial,quintile_initial,skills_initial,oer_engaged_initial,signal_completed_initial,employment_initial,quarter_final,income_final,quintile_final,skills_final,oer_engaged_final,signal_completed_final,employment_final
3001,0,69008.30402324723,2,0.0,False,False,employed,40,230788.72212556485,4,0.0,False,False,employed
3002,0,76590.5747899189,2,0.0,False,False,employed,40,139908.5935169924,3,0.0,False,False,employed
3003,0,69785.57759480928,1,0.0,False,False,employed,40,63739.07097465651,2,0.0,False,False,employed
3004,0,137053.64077267912,2,0.0,False,False,employed,40,324795.2981206536,4,0.0,False,False,employed
3005,0,143710.03693443123,2,0.0,False,False,employed,40,356505.1575891387,4,0.0,False,False,employed
3006,0,94077.76407295627,2,0.0,False,False,employed,40,228238.5054617072,4,0.0,False,False,employed
3007,0,28896.15505040989,0,0.0,True,False,employed,40,18290.228216625117,0,1.5166666666666664,False,False,employed
3008,0,186127.33127723038,3,0.0,False,False,employed,40,501586.01947969175,4,0.0,False,False,employed
3009,0,87577.73790332254,2,0.0,False,False,employed,40,505212.86980724137,4,0.0,False,False,employed
3010,0,143963.80681430592,2,0.0,False,False,employed,40,518373.53236596275,4,0.0,False,False,employed
3011,0,31822.92732494539,0,0.0,False,False,employed,40,98617.76870582515,3,0.0,False,False,employed
3012,0,68810.43006996236,2,0.0,False,False,unemployed,40,503464.05245385284,4,0.0,False,False,employed
3013,0,7775.825460187643,0,0.0,False,False,employed,40,16736.86688160907,0,0.0,False,False,employed
3014,0,96046.07622501002,2,0.0,False,False,employed,40,1037295.0414833422,4,0.0,False,False,employed
3015,0,9968.284348233916,0,0.0,False,False,employed,40,26974.045061629582,0,0.0,False,False,employed
3016,0,163261.4491451249,2,0.0,False,False,employed,40,281726.6875492193,4,0.0,False,False,employed
3017,0,414725.28045696043,4,0.0,True,False,employed,40,593952.6492935157,4,11.389895504137163,False,False,employed
3018,0,63090.05107034391,2,0.0,False,False,unemployed,40,90764.54714221673,2,0.0,False,False,employed
3019,0,30144.41262749119,1,0.0,False,False,employed,40,38503.23638749262,1,0.0,False,False,employed
3020,0,205506.554791956,3,0.0,True,False,employed,40,318789.51560837554,4,12.788065625804295,False,False,employed
3021,0,8190.902157180796,0,0.0,False,False,employed,40,55772.333892276336,1,0.0,False,False,employed
3022,0,145756.19453415522,2,0.0,False,False,employed,40,101938.4519819697,3,0.0,False,False,employed
3023,0,129064.07886575584,3,0.0,False,False,employed,40,128122.12552397493,3,0.0,False,False,employed
3024,0,572674.4825373272,4,0.0,False,False,employed,40,2519572.096338613,4,0.0,False,False,employed
3025,0,35830.22204452817,1,0.0,False,False,employed,40,79862.71380930638,2,0.0,False,False,employed
3026,0,111839.95235675151,3,0.0,False,False,employed,40,84332.19969549614,2,0.0,False,False,employed
3027,0,172434.100939613,3,0.0,False,False,employed,40,595966.6160773999,4,0.0,False,False,employed
3028,0,123918.35889207742,3,0.0,False,False,employed,40,216038.52618260626,4,0.0,False,False,employed
3029,0,2886.4730180434753,0,0.0,False,False,employed,40,2929.236861173816,0,0.0,False,False,employed
3030,0,26074.94526203176,0,0.0,False,False,employed,40,109236.97957324643,3,0.0,False,False,employed
3031,0,35401.224170444766,0,0.0,False,False,employed,40,18920.107653900028,0,0.0,False,False,employed
3032,0,116232.08550800523,3,0.0,False,False,employed,40,230583.67865341494,4,0.0,False,False,employed
3033,0,574642.1699127957,4,0.0,False,False,employed,40,2922357.344193702,4,0.0,False,False,employed
3034,0,176740.8318041086,4,0.0,False,False,employed,40,532476.5380927401,4,0.0,False,False,employed
3035,0,51243.61695846815,1,0.0,False,False,employed,40,89756.47353429455,2,0.0,False,False,employed
3036,0,109587.2266888591,3,0.0,False,False,unemployed,40,89335.51151583063,2,0.0,False,False,employed
3037,0,123223.33676155788,2,0.0,False,False,employed,40,266245.81122468866,4,0.0,False,False,employed
3038,0,370407.1868717867,4,0.0,False,False,employed,40,1932616.447477323,4,0.0,False,False,employed
3039,0,257947.5822144088,3,0.0,False,False,employed,40,1271908.5716890027,4,0.0,False,False,employed
3040,0,325742.95280306705,4,0.0,True,False,employed,40,296080.4306737128,4,2.2936218133133295,False,False,employed
3041,0,74689.9114212427,1,0.0,False,False,employed,40,124020.31322823804,3,0.0,False,False,employed
3042,0,237979.1860341521,3,0.0,False,False,employed,40,447380.7301181524,4,0.0,False,False,employed
3043,0,154893.14097324325,2,0.0,False,False,employed,40,460219.44113569363,4,0.0,False,False,employed
3044,0,79337.58882760607,2,0.0,False,False,employed,40,192107.810763445,4,0.0,False,False,employed
3045,0,34248.50709862221,1,0.0,False,False,employed,40,102186.08658861223,3,0.0,False,False,employed
3046,0,73575.33461165839,2,0.0,False,False,employed,40,336658.9255750593,4,0.0,False,False,employed
3047,0,87484.21920266334,2,0.0,False,False,employed,40,221657.55161641646,4,0.0,False,False,employed
3048,0,503950.2241581711,4,0.0,False,False,employed,40,582222.1375165023,4,0.0,False,False,employed
3049,0,49841.67375549019,0,0.0,False,False,employed,40,104192.90284393232,3,0.0,False,False,employed
3050,0,43399.41191165948,0,0.0,True,False,employed,40,78978.84656260729,2,2.0960280347934743,False,False,employed
3051,0,127140.10203608232,3,0.0,False,False,employed,40,376519.01493085624,4,0.0,False,False,employed
3052,0,111911.85774604253,3,0.0,False,False,employed,40,123736.63157079041,3,0.0,False,False,employed
3053,0,191381.42029344576,2,0.0,False,False,employed,40,618460.4070503226,4,0.0,False,False,employed
3054,0,359408.9826394644,4,0.0,False,False,employed,40,1033812.5389187317,4,0.0,False,False,employed
3055,0,467276.35713200324,4,0.0,False,False,employed,40,376843.3068715121,4,0.0,False,False,employed
3056,0,121801.40415518575,3,0.0,False,False,employed,40,156416.1688449691,3,0.0,False,False,employed
3057,0,83525.84712257737,2,0.0,True,False,employed,40,116790.10728191762,3,2.423749227500575,False,False,employed
3058,0,69496.2256521475,1,0.0,False,False,employed,40,84325.29220881563,2,0.0,False,False,employed
3059,0,37615.93180554955,1,0.0,False,False,employed,40,31499.81250993677,1,0.0,False,False,employed
3060,0,56512.39371924232,1,0.0,False,False,employed,40,77424.96068959964,2,0.0,False,False,employed
3061,0,81238.74663135518,2,0.0,False,False,employed,40,173075.9501305885,4,0.0,False,False,employed
3062,0,839835.8285024089,4,0.0,False,False,employed,40,2987854.558285454,4,0.0,False,False,employed
3063,0,96907.70518689504,2,0.0,False,False,employed,40,227469.95289207553,4,0.0,False,False,employed
3064,0,986034.0073556607,4,0.0,False,False,employed,40,6852350.654520676,4,0.0,False,False,employed
3065,0,69759.26845272444,1,0.0,False,False,employed,40,80725.525421785,2,0.0,False,False,employed
3066,0,89352.47388116937,2,0.0,False,False,employed,40,27215.82347996815,0,0.0,False,False,employed
3067,0,28320.484120099158,0,0.0,False,False,employed,40,81181.6895106335,2,0.0,False,False,employed
3068,0,359626.80289519817,3,0.0,False,False,employed,40,1444101.4514245891,4,0.0,False,False,employed
3069,0,34903.801806117095,1,0.0,False,False,employed,40,35005.48205777366,1,0.0,False,False,employed
3070,0,86521.90361151655,2,0.0,False,False,employed,40,352846.5534952531,4,0.0,False,False,employed
3071,0,53123.170067205516,1,0.0,False,False,employed,40,125573.15602892263,3,0.0,False,False,employed
3072,0,268788.64008557465,3,0.0,False,False,employed,40,1336685.4540221249,4,0.0,False,False,employed
3073,0,73145.66604607737,2,0.0,False,False,employed,40,91351.63463696855,2,0.0,False,False,employed
3074,0,50864.48999192849,1,0.0,False,False,employed,40,301284.4741342153,4,0.0,False,False,employed
3075,0,125183.1636495051,1,0.0,False,False,employed,40,134164.2633245746,3,0.0,False,False,employed
3076,0,242470.77627626876,4,0.0,False,False,employed,40,436158.0237396456,4,0.0,False,False,employed
3077,0,134082.3179134801,3,0.0,True,False,employed,40,1034646.3016784405,4,44.89890427298979,False,True,employed
3078,0,21210.979414792695,0,0.0,False,False,employed,40,63881.41364235238,2,0.0,False,False,employed
3079,0,77635.50912120739,1,0.0,False,False,employed,40,64351.01887048455,2,0.0,False,False,employed
3080,0,211877.79204297057,2,0.0,False,False,employed,40,384875.56654073176,4,0.0,False,False,employed
3081,0,131828.48883208787,3,0.0,False,False,employed,40,178415.31460213833,4,0.0,False,False,employed
3082,0,150115.81505429253,3,0.0,False,False,employed,40,88076.12470287476,2,0.0,False,False,employed
3083,0,952883.0752010304,4,0.0,False,False,employed,40,2398357.2710920055,4,0.0,False,False,employed
3084,0,226409.15528457993,3,0.0,False,False,employed,40,760027.1250182881,4,0.0,False,False,employed
3085,0,133523.31085929667,2,0.0,False,False,employed,40,742881.846213006,4,0.0,False,False,employed
3086,0,115218.36753444227,3,0.0,False,False,employed,40,195788.16858303512,4,0.0,False,False,employed
3087,0,51548.56241852314,2,0.0,False,False,employed,40,464551.35061528446,4,0.0,False,False,employed
3088,0,33797.02917936303,1,0.0,False,False,employed,40,62322.08515491575,2,0.0,False,False,employed
3089,0,99863.53550782203,3,0.0,False,False,employed,40,399535.59710620536,4,0.0,False,False,employed
3090,0,132837.67182479522,3,0.0,False,False,employed,40,245365.2639984858,4,0.0,False,False,employed
3091,0,116013.36242124585,3,0.0,False,False,employed,40,316362.98716321314,4,0.0,False,False,employed
3092,0,650452.4615060906,4,0.0,False,False,employed,40,4473800.913536532,4,0.0,False,False,employed
3093,0,475571.7267231148,4,0.0,False,False,employed,40,1040472.6577523628,4,0.0,False,False,employed
3094,0,81567.99311367882,1,0.0,False,False,employed,40,197989.32241112163,4,0.0,False,False,employed
3095,0,76544.5163345344,3,0.0,False,False,employed,40,97999.05435242767,3,0.0,False,False,employed
3096,0,107022.13017739178,2,0.0,False,False,employed,40,398256.27043570916,4,0.0,False,False,employed
3097,0,84765.69337633363,3,0.0,False,False,employed,40,253413.7768144699,4,0.0,False,False,employed
3098,0,34715.076495565874,1,0.0,False,False,employed,40,121820.7339378889,3,0.0,False,False,employed
3099,0,134160.98178525828,3,0.0,True,False,employed,40,251519.93893507903,4,10.561567609362381,False,False,employed
3100,0,133688.2357103932,1,0.0,False,False,employed,40,251592.9126146746,4,0.0,False,False,employed
3101,0,77665.57515998988,3,0.0,False,False,employed,40,185231.07876104026,4,0.0,False,False,employed
3102,0,7186.4202656468315,0,0.0,False,False,employed,40,15541.774657205282,0,0.0,False,False,employed
3103,0,538080.9841656762,4,0.0,False,False,employed,40,337293.39889045333,4,0.0,False,False,employed
3104,0,141546.94163973996,3,0.0,False,False,employed,40,304437.94678633974,4,0.0,False,False,employed
3105,0,77415.10056069776,2,0.0,False,False,employed,40,145592.74174996844,3,0.0,False,False,employed
3106,0,76870.62425989809,2,0.0,False,False,employed,40,133367.3007735137,3,0.0,False,False,employed
3107,0,101895.03566211014,1,0.0,False,False,employed,40,188733.65249824416,4,0.0,False,False,employed
3108,0,72224.59579198417,2,0.0,False,False,employed,40,174132.15627371165,4,0.0,False,False,employed
3109,0,183253.41810854786,4,0.0,False,False,employed,40,190047.18457309314,4,0.0,False,False,employed
3110,0,147581.88943708234,3,0.0,False,False,employed,40,464549.6787297111,4,0.0,False,False,employed
3111,0,242488.376615308,3,0.0,False,False,employed,40,278897.1021479121,4,0.0,False,False,employed
3112,0,320273.97291371773,4,0.0,False,False,employed,40,613591.5730033747,4,0.0,False,False,employed
3113,0,126288.14166062539,3,0.0,False,False,employed,40,209745.84280022598,4,0.0,False,False,employed
3114,0,16191.02727105289,0,0.0,False,False,employed,40,31977.08301777462,1,0.0,False,False,employed
3115,0,506721.85507882986,4,0.0,False,False,employed,40,1204870.9962271452,4,0.0,False,False,employed
3116,0,292078.235052125,3,0.0,False,False,employed,40,214814.65045757312,4,0.0,False,False,employed
3117,0,25919.308308762622,0,0.0,False,False,employed,40,18668.94266516704,0,0.0,False,False,employed
3118,0,12831.287419661807,0,0.0,True,False,employed,40,33178.745872483676,1,1.6536866579901806,False,False,employed
3119,0,61237.81251736308,1,0.0,False,False,employed,40,185111.91306679996,4,0.0,False,False,employed
3120,0,51597.56594444049,2,0.0,False,False,employed,40,41703.35526179452,1,0.0,False,False,employed
3121,0,151156.43764733,3,0.0,False,False,employed,40,354259.1428255244,4,0.0,False,False,employed
3122,0,31569.64722568607,0,0.0,False,False,employed,40,90595.8176037359,2,0.0,False,False,employed
3123,0,19969.9078259384,0,0.0,False,False,employed,40,28579.76692098295,0,0.0,False,False,employed
3124,0,2711.1188039410818,0,0.0,False,False,employed,40,2308.8879428242603,0,0.0,False,False,employed
3125,0,170192.50932873326,2,0.0,False,False,employed,40,1541793.1795889277,4,0.0,False,False,employed
3126,0,188098.18174430737,2,0.0,False,False,employed,40,140096.6193224522,3,0.0,False,False,employed
3127,0,27588.629857000225,0,0.0,False,False,employed,40,106905.57962596329,3,0.0,False,False,employed
3128,0,146213.01589041293,3,0.0,False,False,employed,40,94932.6380946356,2,0.0,False,False,employed
3129,0,40396.29847919901,1,0.0,False,False,employed,40,223132.70449639816,4,0.0,False,False,employed
3130,0,54043.36907193912,1,0.0,False,False,employed,40,60890.816954352005,2,0.0,False,False,employed
3131,0,28285.40346131545,0,0.0,False,False,employed,40,558700.7264245108,4,0.0,False,False,employed
3132,0,84186.79136312997,2,0.0,False,False,employed,40,67696.2634173378,2,0.0,False,False,employed
3133,0,111776.09539644273,2,0.0,False,False,employed,40,63380.60646628219,2,0.0,False,False,employed
3134,0,52237.30598827555,1,0.0,False,False,employed,40,264807.6206730154,4,0.0,False,False,employed
3135,0,586410.8537514687,4,0.0,False,False,employed,40,1819834.7259645644,4,0.0,False,False,employed
3136,0,95726.95307029615,2,0.0,False,False,employed,40,256492.25324500547,4,0.0,False,False,employed
3137,0,32679.924467081477,1,0.0,False,False,employed,40,28958.429442016703,0,0.0,False,False,employed
3138,0,68831.1043823619,2,0.0,False,False,employed,40,56462.66187661983,1,0.0,False,False,employed
3139,0,52846.49440611375,2,0.0,False,False,employed,40,173479.43184710218,4,0.0,False,False,employed
3140,0,25082.063586922817,0,0.0,False,False,not_in_lf,40,25082.063586922817,0,0.0,False,False,not_in_lf
3141,0,68742.35509527338,2,0.0,False,False,employed,40,142574.92438537633,3,0.0,False,False,employed
3142,0,82062.83694164944,2,0.0,False,False,employed,40,26978.518588149196,0,0.0,False,False,employed
3143,0,286231.2834526476,3,0.0,True,False,employed,40,981798.68699426,4,9.237938537934404,False,False,employed
3144,0,377361.248336186,4,0.0,False,False,employed,40,1078288.6231966813,4,0.0,False,False,employed
3145,0,189099.89720474,4,0.0,False,False,not_in_lf,40,189099.89720474,4,0.0,False,False,not_in_lf
3146,0,297959.3410362855,4,0.0,False,False,employed,40,199056.54572322647,4,0.0,False,False,employed
3147,0,345203.0654745659,4,0.0,False,False,employed,40,387508.7234599266,4,0.0,False,False,employed
3148,0,168692.78020247817,3,0.0,False,False,employed,40,643058.2116726895,4,0.0,False,False,employed
3149,0,219498.5841177901,2,0.0,False,False,employed,40,1024897.1213285028,4,0.0,False,False,employed
3150,0,354030.4284745611,3,0.0,False,False,employed,40,1128008.8810128027,4,0.0,False,False,employed
3151,0,74307.5403713976,3,0.0,False,False,employed,40,50793.30366755448,1,0.0,False,False,employed
3152,0,62763.373223415874,1,0.0,False,False,employed,40,81879.43463443771,2,0.0,False,False,employed
3153,0,15694.588966733932,0,0.0,False,False,employed,40,44136.81768743046,1,0.0,False,False,employed
3154,0,27652.82989024592,0,0.0,False,False,employed,40,38601.263952817986,1,0.0,False,False,employed
3155,0,102118.68633540497,1,0.0,False,False,unemployed,40,181413.61266318662,4,0.0,False,False,employed
3156,0,65125.905111772416,0,0.0,False,False,employed,40,62846.81219261855,2,0.0,False,False,employed
3157,0,13319.476584382073,0,0.0,False,False,employed,40,50464.16027112579,1,0.0,False,False,employed
3158,0,204179.13513723243,3,0.0,False,False,employed,40,495804.2052309773,4,0.0,False,False,employed
3159,0,318703.2391590231,4,0.0,False,False,employed,40,280661.0865313288,4,0.0,False,False,employed
3160,0,22486.189800422504,1,0.0,False,False,unemployed,40,124990.61320487475,3,0.0,False,False,employed
3161,0,162027.10453114047,2,0.0,False,False,employed,40,270153.9876868089,4,0.0,False,False,employed
3162,0,68691.34250436698,2,0.0,False,False,employed,40,254522.84703141803,4,0.0,False,False,employed
3163,0,300170.069526565,4,0.0,False,False,employed,40,1335976.7114930484,4,0.0,False,False,employed
3164,0,262932.3662007547,3,0.0,False,False,employed,40,838932.1229610122,4,0.0,False,False,employed
3165,0,93887.29718264464,2,0.0,False,False,employed,40,54892.861807216344,1,0.0,False,False,employed
3166,0,316104.0173573198,3,0.0,False,False,employed,40,385209.740057751,4,0.0,False,False,employed
3167,0,655723.0700658131,4,0.0,False,False,employed,40,1270222.3423321063,4,0.0,False,False,employed
3168,0,256864.58839818626,3,0.0,False,False,employed,40,848518.7536730724,4,0.0,False,False,employed
3169,0,788486.2745113599,4,0.0,False,False,employed,40,1344856.6698458127,4,0.0,False,False,employed
3170,0,160449.93283706644,3,0.0,False,False,employed,40,659881.1711611738,4,0.0,False,False,employed
3171,0,37044.91565491798,1,0.0,False,False,employed,40,60183.63711968333,2,0.0,False,False,employed
3172,0,39895.42467036916,1,0.0,False,False,employed,40,57110.89289519767,1,0.0,False,False,employed
3173,0,44242.32563157109,0,0.0,False,False,employed,40,143367.19024523583,3,0.0,False,False,employed
3174,0,18452.289765287675,0,0.0,False,False,employed,40,14314.535290846352,0,0.0,False,False,employed
3175,0,144966.94767319772,2,0.0,False,False,employed,40,211794.0821145053,4,0.0,False,False,employed
3176,0,232889.30654606156,3,0.0,False,False,employed,40,1722882.1660163982,4,0.0,False,False,employed
3177,0,35628.44238421245,1,0.0,False,False,employed,40,27626.30345533297,0,0.0,False,False,employed
3178,0,144361.25302097475,3,0.0,False,False,employed,40,156493.77092357367,3,0.0,False,False,employed
3179,0,2121.56324004703,0,0.0,False,False,employed,40,9130.32849104965,0,0.0,False,False,employed
3180,0,26727.706966058875,0,0.0,False,False,employed,40,21780.11105551301,0,0.0,False,False,employed
3181,0,61022.4877758422,2,0.0,False,False,employed,40,214252.66340931354,4,0.0,False,False,employed
3182,0,106730.0670550363,1,0.0,False,False,employed,40,137044.90481656813,3,0.0,False,False,employed
3183,0,80967.64181216809,2,0.0,False,False,employed,40,84956.41788239128,2,0.0,False,False,employed
3184,0,141050.8968054142,3,0.0,False,False,employed,40,770762.363953096,4,0.0,False,False,employed
3185,0,141517.11127241593,3,0.0,False,False,employed,40,502462.5737701796,4,0.0,False,False,employed
3186,0,35189.95501057063,0,0.0,False,False,employed,40,45185.93361091776,1,0.0,False,False,employed
3187,0,93630.83338268107,2,0.0,False,False,employed,40,285625.08241962607,4,0.0,False,False,employed
3188,0,82881.04427452118,2,0.0,True,False,employed,40,149882.89333543417,3,12.962622085368352,False,False,employed
3189,0,29406.944585670983,0,0.0,False,False,unemployed,40,339905.26705331844,4,0.0,False,False,employed
3190,0,62602.895207767164,0,0.0,False,False,employed,40,45812.430023383684,1,0.0,False,False,employed
3191,0,390473.1344404252,4,0.0,False,False,employed,40,1718021.3061708987,4,0.0,False,False,employed
3192,0,892545.7608334854,4,0.0,False,False,employed,40,780494.0291343748,4,0.0,False,False,employed
3193,0,48705.61509156734,1,0.0,False,False,employed,40,62187.76494740305,2,0.0,False,False,employed
3194,0,49021.48053813385,1,0.0,False,False,employed,40,235967.72013031362,4,0.0,False,False,employed
3195,0,155052.77446965865,3,0.0,False,False,employed,40,505209.49895662774,4,0.0,False,False,employed
3196,0,687080.5682301268,4,0.0,False,False,employed,40,1121242.901232287,4,0.0,False,False,employed
3197,0,95292.95067970136,2,0.0,False,False,employed,40,143652.42558312733,3,0.0,False,False,employed
3198,0,85039.02207320306,2,0.0,False,False,employed,40,538058.8289842054,4,0.0,False,False,employed
3199,0,118225.15388743984,2,0.0,False,False,employed,40,162840.800826193,4,0.0,False,False,employed
3200,0,47835.322120876524,2,0.0,False,False,employed,40,112401.89873472303,3,0.0,False,False,employed
3201,0,74894.3673363547,3,0.0,False,False,employed,40,56024.499856160706,1,0.0,False,False,employed
3202,0,59423.87341861968,1,0.0,False,False,employed,40,74132.89791307416,2,0.0,False,False,employed
3203,0,175162.96452039643,3,0.0,False,False,employed,40,155362.93732373393,3,0.0,False,False,employed
3204,0,20344.711611591076,0,0.0,False,False,employed,40,26269.82883998803,0,0.0,False,False,employed
3205,0,66764.11141258667,2,0.0,False,False,employed,40,28250.765864026194,0,0.0,False,False,employed
3206,0,117953.10978622461,1,0.0,False,False,employed,40,49590.81392882397,1,0.0,False,False,employed
3207,0,58252.0689441061,1,0.0,False,False,unemployed,40,261213.33959922346,4,0.0,False,False,employed
3208,0,80855.94727438322,2,0.0,False,False,employed,40,648987.7968308538,4,0.0,False,False,employed
3209,0,945163.075336835,4,0.0,False,False,employed,40,4438401.827341104,4,0.0,False,False,employed
3210,0,161984.0134840896,4,0.0,False,False,employed,40,49662.56771488256,1,0.0,False,False,employed
3211,0,56972.79279494272,1,0.0,False,False,employed,40,34230.48775807099,1,0.0,False,False,employed
3212,0,78095.96475407417,2,0.0,False,False,employed,40,113496.04433648282,3,0.0,False,False,employed
3213,0,862796.329768798,4,0.0,False,False,employed,40,2586378.0411544153,4,0.0,False,False,employed
3214,0,95114.68639670617,2,0.0,False,False,employed,40,416220.9062457206,4,0.0,False,False,employed
3215,0,142963.42954409018,3,0.0,False,False,employed,40,586529.9196645444,4,0.0,False,False,employed
3216,0,105422.20291298919,3,0.0,False,False,employed,40,235911.96767287963,4,0.0,False,False,employed
3217,0,15264.762858703061,0,0.0,False,False,employed,40,48837.157369385575,1,0.0,False,False,employed
3218,0,30287.381283966337,0,0.0,False,False,employed,40,35645.77008495722,1,0.0,False,False,employed
3219,0,26465.9758659961,0,0.0,False,False,employed,40,56606.8359418645,1,0.0,False,False,employed
3220,0,441685.18361448747,4,0.0,False,False,employed,40,260923.380701049,4,0.0,False,False,employed
3221,0,28790.56480432579,1,0.0,False,False,employed,40,34757.65430061695,1,0.0,False,False,employed
3222,0,82132.26149989472,2,0.0,False,False,employed,40,62461.289690461934,2,0.0,False,False,employed
3223,0,148016.71070457064,3,0.0,False,False,employed,40,396276.953100955,4,0.0,False,False,employed
3224,0,73402.26113134457,3,0.0,True,False,employed,40,213533.64537630405,4,12.722139328019281,False,False,employed
3225,0,205852.12300367607,2,0.0,False,False,employed,40,250493.12758872396,4,0.0,False,False,employed
3226,0,307561.8643937707,4,0.0,False,False,employed,40,741155.4632396753,4,0.0,False,False,employed
3227,0,45220.79369913675,1,0.0,False,False,employed,40,172105.5781718872,4,0.0,False,False,employed
3228,0,111391.84757547484,2,0.0,False,False,employed,40,366835.8968965847,4,0.0,False,False,employed
3229,0,77000.43075971855,2,0.0,False,False,employed,40,400925.5068104596,4,0.0,False,False,employed
3230,0,157306.70689601352,3,0.0,False,False,employed,40,281518.14791352896,4,0.0,False,False,employed
3231,0,147153.49287920055,3,0.0,False,False,employed,40,314255.2763056863,4,0.0,False,False,employed
3232,0,145158.6924764223,3,0.0,False,False,employed,40,92975.22006153731,2,0.0,False,False,employed
3233,0,53523.12073196698,1,0.0,False,False,employed,40,60964.104290132374,2,0.0,False,False,employed
3234,0,130393.39626474002,1,0.0,False,False,employed,40,110696.44264530845,3,0.0,False,False,employed
3235,0,430356.10113489296,4,0.0,False,False,employed,40,378537.2168898906,4,0.0,False,False,employed
3236,0,175450.5297640025,2,0.0,False,False,employed,40,49990.41337122934,1,0.0,False,False,employed
3237,0,49749.00761342466,2,0.0,False,False,unemployed,40,41024.66586026126,1,0.0,False,False,employed
3238,0,343918.015822913,3,0.0,False,False,employed,40,713186.2768029388,4,0.0,False,False,employed
3239,0,175929.52519980475,3,0.0,True,False,employed,40,1333172.721018152,4,46.71254397497424,False,True,employed
3240,0,521323.1613701936,4,0.0,False,False,employed,40,554577.3156292271,4,0.0,False,False,employed
3241,0,46140.673726011475,1,0.0,False,False,not_in_lf,40,46140.673726011475,1,0.0,False,False,not_in_lf
3242,0,47444.078981785584,1,0.0,False,False,employed,40,83993.38960773652,2,0.0,False,False,employed
3243,0,793404.1006552373,4,0.0,False,False,employed,40,2156309.872516476,4,0.0,False,False,employed
3244,0,41794.381831868086,1,0.0,False,False,employed,40,81577.00794886754,2,0.0,False,False,employed
3245,0,7828.463176486046,0,0.0,False,False,employed,40,7386.4182275333515,0,0.0,False,False,employed
3246,0,670.0827834505146,0,0.0,False,False,employed,40,950.7833886063664,0,0.0,False,False,employed
3247,0,53841.93054245136,1,0.0,False,False,unemployed,40,177236.20231189448,4,0.0,False,False,employed
3248,0,473265.24247930484,4,0.0,False,False,employed,40,401086.5209483956,4,0.0,False,False,employed
3249,0,33392.7599646849,1,0.0,False,False,employed,40,212851.06085566294,4,0.0,False,False,employed
3250,0,57075.844484779824,2,0.0,False,False,employed,40,215014.28891468077,4,0.0,False,False,employed
3251,0,70843.19902876143,2,0.0,False,False,employed,40,133275.21121057548,3,0.0,False,False,employed
3252,0,260979.17057182267,4,0.0,False,False,employed,40,1346519.8901819675,4,0.0,False,False,employed
3253,0,288342.7137133595,4,0.0,False,False,employed,40,905500.2937811478,4,0.0,False,False,employed
3254,0,1090288.0095869198,4,0.0,False,False,employed,40,4784497.182432036,4,0.0,False,False,employed
3255,0,230800.02489009337,4,0.0,False,False,employed,40,1287698.1106095866,4,0.0,False,False,employed
3256,0,435671.68347484845,4,0.0,False,False,employed,40,830223.6383958523,4,0.0,False,False,employed
3257,0,254167.3301776931,3,0.0,False,False,employed,40,224564.73987916333,4,0.0,False,False,employed
3258,0,1010121.9238366006,4,0.0,True,False,employed,40,581129.6379192278,4,38.29660917620416,False,False,employed
3259,0,86012.840495612,2,0.0,False,False,employed,40,87975.79181696063,2,0.0,False,False,employed
3260,0,47355.889918600034,1,0.0,False,False,employed,40,139339.6885715021,3,0.0,False,False,employed
3261,0,154594.23060133058,2,0.0,False,False,employed,40,194658.6781860669,4,0.0,False,False,employed
3262,0,55038.787192862525,1,0.0,False,False,employed,40,59816.31848292236,2,0.0,False,False,employed
3263,0,51672.25506029268,1,0.0,False,False,employed,40,612067.4166173637,4,0.0,False,False,employed
3264,0,55016.62698926203,2,0.0,False,False,employed,40,72065.04547221903,2,0.0,False,False,employed
3265,0,231949.18598799978,3,0.0,False,False,unemployed,40,196303.95861938468,4,0.0,False,False,employed
3266,0,58088.25050946748,1,0.0,True,False,employed,40,178353.72325826198,4,12.168402148141812,False,False,employed
3267,0,147249.51258313647,3,0.0,False,False,employed,40,165930.74987016106,4,0.0,False,False,employed
3268,0,3643.556048426769,0,0.0,False,False,employed,40,5787.900709133432,0,0.0,False,False,employed
3269,0,108906.34635929903,2,0.0,False,False,employed,40,147697.26513126178,3,0.0,False,False,employed
3270,0,8215.688705904116,0,0.0,False,False,unemployed,40,212200.5653630146,4,0.0,False,False,employed
3271,0,155319.6837360911,3,0.0,False,False,employed,40,89913.18395126524,2,0.0,False,False,employed
3272,0,46249.2527042974,1,0.0,False,False,employed,40,72419.09475530752,2,0.0,False,False,employed
3273,0,76239.67069063602,2,0.0,False,False,employed,40,132491.8827576401,3,0.0,False,False,employed
3274,0,14714.625258148042,0,0.0,False,False,employed,40,31742.562820212792,1,0.0,False,False,employed
3275,0,10411.272089907176,0,0.0,False,False,employed,40,57904.4712677066,1,0.0,False,False,employed
3276,0,30973.025957520862,0,0.0,False,False,employed,40,99425.76061050894,3,0.0,False,False,employed
3277,0,143855.86028146435,2,0.0,False,False,employed,40,251114.3638918407,4,0.0,False,False,employed
3278,0,37555.74247556473,1,0.0,False,False,employed,40,216025.87794927138,4,0.0,False,False,employed
3279,0,157489.42304509968,2,0.0,False,False,unemployed,40,214740.53240153866,4,0.0,False,False,employed
3280,0,111750.01387558672,3,0.0,False,False,employed,40,112127.31290479231,3,0.0,False,False,employed
3281,0,284891.2012549966,3,0.0,False,False,employed,40,278213.0356587449,4,0.0,False,False,employed
